Date,Open,Close,High,Low,Volume
2020-07-15 14:19:00,161.09967845659162,161.09967845659162,160.32797427652733,160.82315112540192,4.004209384039909
2020-07-15 14:29:00,160.83279742765274,161.54662379421222,160.83279742765274,161.54662379421222,3.6827155912508456
2020-07-15 14:39:00,161.57556270096464,161.62057877813504,160.84244372990355,160.85530546623795,3.4260071523182045
2020-07-15 14:49:00,160.85530546623795,161.8006430868167,160.79099678456592,161.69774919614147,3.270453346349593
2020-07-15 14:59:00,161.73569131832798,161.73569131832798,160.87459807073955,161.09324758842442,3.1731381037150617
2020-07-15 15:09:00,161.08681672025725,161.13826366559485,159.55562700964632,160.1607717041801,4.352017418218218
2020-07-15 15:19:00,160.1607717041801,160.41800643086816,159.5048231511254,160.00964630225081,3.3974841942782303
2020-07-15 15:29:00,160.0257234726688,160.39871382636653,159.53376205787782,160.33440514469453,3.3303517036799852
2020-07-15 15:39:00,160.2958199356913,160.41157556270096,159.43408360128618,159.5048231511254,3.3998236630691383
2020-07-15 15:49:00,159.42122186495178,159.7427652733119,158.79742765273312,159.02250803858522,3.776188177056885
2020-07-15 15:59:00,159.01607717041801,159.4855305466238,158.93890675241158,158.94533762057878,3.1895325898098466
2020-07-15 16:09:00,158.94533762057878,159.36977491961414,158.7202572347267,159.20900321543408,3.1695939591488695
2020-07-15 16:19:00,159.20257234726688,159.31832797427654,158.75884244372992,159.02250803858522,3.510205905703103
2020-07-15 16:29:00,158.99035369774919,159.39549839228297,158.5466237942122,159.25723472668813,4.024111875839257
2020-07-15 16:39:00,159.2604501607717,159.33762057877814,158.7138263665595,158.81672025723472,2.949188066038029
2020-07-15 16:49:00,158.81993569131834,159.3581993569132,158.7459807073955,159.19292604501607,2.6633187553400446
2020-07-15 16:59:00,159.18971061093248,159.46623794212218,158.9273311897106,159.38263665594857,2.612577266046597
2020-07-15 17:09:00,159.39871382636656,159.47266881028938,158.86816720257235,159.33762057877814,2.7180706350779014
2020-07-15 17:19:00,159.35691318327974,160.39871382636653,159.35691318327974,160.14790996784566,4.304831392852916
2020-07-15 17:29:00,160.15434083601286,160.35369774919616,159.68488745980707,159.91639871382637,2.9034899773914473
2020-07-15 17:39:00,159.92926045016077,160.31511254019293,159.85209003215434,160.13504823151126,2.548071625051481
2020-07-15 17:49:00,160.11575562700963,160.2122186495177,159.94212218649517,160.03858520900323,2.544200476697936
2020-07-15 17:59:00,160.0128617363344,160.07717041800643,159.71061093247587,159.80707395498393,3.055639049051444
2020-07-15 18:09:00,159.7684887459807,160.6816720257235,159.62057877813504,160.4308681672026,3.4631627405384875
2020-07-15 18:19:00,160.42443729903536,160.53376205787782,160.09646302250803,160.5176848874598,3.015688022093617
2020-07-15 18:29:00,160.53376205787782,160.60450160771705,159.87781350482317,160.5691318327974,3.8984687368314197
2020-07-15 18:39:00,160.55948553054662,160.90032154340835,160.15434083601286,160.7974276527331,3.976099707555526
2020-07-15 18:49:00,160.80385852090032,160.87459807073955,160.39871382636653,160.43729903536976,2.6343931267222422
2020-07-15 18:59:00,160.443729903537,160.45016077170416,159.80707395498393,159.9549839228296,3.6464845146117564
2020-07-15 19:09:00,159.94855305466237,160.12861736334406,159.33762057877814,159.4983922829582,3.574286399446551
2020-07-15 19:19:00,159.46623794212218,159.92926045016077,159.38906752411575,159.92926045016077,3.0491384208943777
2020-07-15 19:29:00,159.97427652733117,160.15755627009645,159.4855305466238,160.06430868167203,3.6875376637209194
2020-07-15 19:39:00,160.05787781350483,160.19163987138262,159.9652733118971,160.03858520900323,4.105267198263799
2020-07-15 19:49:00,160.0192926045016,160.16720257234726,159.8006430868167,159.93569131832797,4.234952129745212
2020-07-15 19:59:00,159.92926045016077,160.34083601286176,159.61414790996784,160.26366559485533,5.571789681517693
2020-07-16 13:39:00,155.47909967845658,157.39549839228295,155.38906752411575,156.7781350482315,6.511933665846324
2020-07-16 13:49:00,156.77170418006432,157.47909967845658,156.26366559485533,157.31189710610934,5.314633957190771
2020-07-16 13:59:00,157.28617363344054,157.58842443729904,155.69131832797427,156.08038585209002,5.378307424188384
2020-07-16 14:09:00,156.2122186495177,156.39871382636653,155.46623794212218,155.967845659164,4.968895626947324
2020-07-16 14:19:00,156.0,156.30868167202573,155.17041800643085,155.7331189710611,5.12585906417746
2020-07-16 14:29:00,155.7234726688103,155.94855305466237,154.81672025723475,155.89710610932474,5.155370391906662
2020-07-16 14:39:00,155.87138263665594,156.443729903537,155.43408360128618,156.2508038585209,4.462026394590165
2020-07-16 14:49:00,156.17363344051446,156.88745980707398,155.85852090032154,156.41800643086816,4.810379892414255
2020-07-16 14:56:00,155.95498392282957,156.4951768488746,155.69131832797427,155.72990353697747,3.763206477462957
2020-07-16 15:09:00,155.07395498392282,155.76205787781353,155.00964630225081,155.62057877813504,5.156619416461029
2020-07-16 15:19:00,155.58199356913184,155.76205787781353,154.86173633440515,155.0289389067524,4.482823276470938
2020-07-16 15:29:00,155.00771704180065,155.86495176848877,154.81672025723475,155.59485530546624,4.464623431274027
2020-07-16 15:39:00,155.66559485530547,156.19292604501607,155.42765273311895,155.9421221864952,3.943008132758709
2020-07-16 15:49:00,155.9254019292605,156.36655948553056,155.7749196141479,156.11961414790997,4.388500371948958
2020-07-16 15:59:00,156.15434083601286,156.7138263665595,156.06430868167203,156.43086816720256,3.969917237042587
2020-07-16 16:09:00,156.43086816720256,156.6881028938907,156.1607717041801,156.43729903536976,3.726393375660742
2020-07-16 16:19:00,156.39871382636653,156.80385852090032,156.14790996784566,156.18006430868166,3.787356696497997
2020-07-16 16:29:00,156.18327974276528,156.21864951768487,155.84565916398714,156.04501607717043,3.7611291137935123
2020-07-16 16:39:00,156.06430868167203,156.4630225080386,155.85852090032154,156.1864951768489,3.507803873594692
2020-07-16 16:49:00,156.2379421221865,156.63665594855306,156.2379421221865,156.41800643086816,3.3995631050918487
2020-07-16 16:59:00,156.42443729903536,156.75884244372992,156.20578778135047,156.40771704180065,3.4107176382615036
2020-07-16 17:09:00,156.4572347266881,157.20257234726688,156.443729903537,157.07395498392282,3.9582882204021277
2020-07-16 17:19:00,157.09324758842445,157.39549839228295,156.9646302250804,157.2604501607717,3.3334695037424362
2020-07-16 17:29:00,157.28038585209003,157.28038585209003,156.983922829582,157.14469453376208,3.4803751788448296
2020-07-16 17:39:00,157.13183279742765,157.2347266881029,156.77170418006432,156.89389067524115,3.3058513421506492
2020-07-16 17:49:00,156.90032154340835,157.06752411575565,156.57234726688102,157.00964630225081,4.217940188713458
2020-07-16 17:59:00,156.983922829582,157.13183279742765,156.7138263665595,156.8122186495177,4.184298529373069
2020-07-16 18:09:00,156.7781350482315,157.03536977491962,156.75884244372992,156.9903536977492,3.360888616442749
2020-07-16 18:19:00,157.0032154340836,157.13826366559485,156.9646302250804,157.03344051446945,3.1644573259729616
2020-07-16 18:29:00,157.03215434083603,157.36334405144694,157.00964630225081,157.33762057877814,3.5119880696623684
2020-07-16 18:39:00,157.34405144694531,157.5434083601286,157.2347266881029,157.36977491961414,3.4786562945350488
2020-07-16 18:49:00,157.37620578778134,157.5498392282958,157.01607717041801,157.03536977491962,3.8650621822264077
2020-07-16 18:59:00,157.05466237942122,157.12861736334403,156.35369774919613,156.36655948553056,4.153571010624542
2020-07-16 19:09:00,156.39871382636653,156.7138263665595,156.1607717041801,156.56270096463024,4.086833646090933
2020-07-16 19:19:00,156.54019292604502,156.62379421221866,156.19292604501607,156.53376205787782,4.448827221757218
2020-07-16 19:29:00,156.5530546623794,156.9903536977492,156.4887459807074,156.93890675241158,4.189293947548494
2020-07-16 19:39:00,156.93890675241158,157.2347266881029,156.82315112540192,157.20257234726688,4.477045122131166
2020-07-16 19:49:00,157.2090032154341,157.2090032154341,156.54019292604502,156.64308681672026,4.6462374545475535
2020-07-16 19:59:00,156.63022508038586,156.63022508038586,155.7813504823151,155.97427652733117,5.756435601715437
2020-07-17 13:39:00,158.55305466237942,159.37620578778134,157.83279742765274,158.97620578778137,6.949169521263766
2020-07-17 13:49:00,158.7652733118971,158.89389067524115,157.84565916398714,158.35369774919613,5.208838020575201
2020-07-17 13:59:00,158.40514469453376,158.67524115755626,158.03215434083603,158.3871382636656,5.065600011604328
2020-07-17 14:09:00,158.40514469453376,158.63665594855306,157.9614147909968,158.11575562700966,4.59075932831589
2020-07-17 14:19:00,158.13504823151126,158.90675241157558,157.96784565916397,158.16720257234726,4.912557448534989
2020-07-17 14:29:00,158.1620578778135,158.39228295819936,157.2604501607717,157.5369774919614,4.5798579239756805
2020-07-17 14:39:00,157.5498392282958,158.17363344051446,157.22186495176848,157.7684887459807,4.506456852236556
2020-07-17 14:49:00,157.6983922829582,158.15434083601286,157.44694533762058,158.1138263665595,4.551228850813662
2020-07-17 14:59:00,158.18006430868166,158.29581993569133,157.67845659163987,157.8006430868167,4.266989890652854
2020-07-17 15:09:00,157.7556270096463,157.7556270096463,157.24115755627008,157.68874598070738,4.289519203405583
2020-07-17 15:19:00,157.68488745980707,157.87138263665594,157.42122186495175,157.63344051446947,4.215898692069684
2020-07-17 15:29:00,157.63987138263664,158.14790996784564,157.62700964630224,158.08360128617363,3.2446714228656837
2020-07-17 15:39:00,158.07717041800643,158.58520900321543,157.85852090032157,158.57234726688102,4.0501024732297966
2020-07-17 15:49:00,158.56270096463024,158.63022508038586,157.9807073954984,158.06752411575562,3.4914745135208674
2020-07-17 15:59:00,158.05530546623794,158.6816720257235,158.05530546623794,158.5016077170418,3.9089362789577624
2020-07-17 16:09:00,158.54019292604502,158.90032154340835,158.4630225080386,158.80707395498393,3.620020549153156
2020-07-17 16:19:00,158.80707395498393,159.2411575562701,158.63022508038586,158.8096463022508,3.732560975674436
2020-07-17 16:29:00,158.79742765273312,159.10289389067523,158.63022508038586,158.78456591639872,3.5059223981069114
2020-07-17 16:39:00,158.75112540192927,158.81028938906752,158.35369774919613,158.53376205787782,3.9112735575229403
2020-07-17 16:49:00,158.5112540192926,158.7138263665595,158.25723472668813,158.42443729903536,3.1805205720970084
2020-07-17 16:59:00,158.42765273311898,158.55948553054662,158.0450160771704,158.3247588424437,3.5640733041742343
2020-07-17 17:09:00,158.3022508038585,158.67524115755626,158.09003215434086,158.65594855305466,3.387913077926881
2020-07-17 17:19:00,158.63987138263667,158.81028938906752,158.2122186495177,158.45016077170416,3.6503404836725437
2020-07-17 17:29:00,158.4630225080386,158.92604501607715,158.37942122186496,158.87781350482314,3.5091999544150037
2020-07-17 17:39:00,158.86173633440515,158.88745980707395,158.14147909967846,158.5273311897106,3.426547176177835
2020-07-17 17:49:00,158.4983922829582,158.88102893890675,158.35369774919613,158.73311897106112,3.1106893047880457
2020-07-17 17:59:00,158.7395498392283,159.05466237942122,158.49710610932476,158.95176848874598,6.520449207902074
2020-07-17 18:09:00,158.91382636655948,159.11254019292605,158.7073954983923,158.81028938906752,3.130746695501366
2020-07-17 18:19:00,158.78456591639872,159.2926045016077,158.6816720257235,159.24758842443728,3.4923775155360377
2020-07-17 18:29:00,159.24758842443728,159.2861736334405,158.80385852090032,158.84887459807072,3.755495629769692
2020-07-17 18:39:00,158.89389067524115,159.16398713826368,158.7138263665595,159.04180064308682,3.018217046896862
2020-07-17 18:49:00,159.01607717041801,159.09967845659165,158.83601286173635,158.94855305466237,3.0376495003628623
2020-07-17 18:59:00,158.96463022508038,159.30353697749197,158.96463022508038,159.09967845659165,3.6944516029149157
2020-07-17 19:09:00,159.11254019292605,159.36977491961414,158.85530546623795,159.35691318327974,3.9419598267646245
2020-07-17 19:19:00,159.33118971061094,159.44051446945338,159.18971061093248,159.40836012861737,3.6822634383239605
2020-07-17 19:29:00,159.40192926045015,159.41479099678455,158.7202572347267,158.9742765273312,4.378480040395663
2020-07-17 19:39:00,158.9742765273312,159.42765273311898,158.86816720257235,159.08681672025725,4.357572498173123
2020-07-17 19:49:00,159.08681672025725,159.13826366559488,158.7299035369775,158.89710610932477,4.847799033034323
2020-07-17 19:59:00,158.91639871382637,159.16398713826368,158.56591639871382,158.93247588424438,5.395609158132081
2020-07-20 13:39:00,164.91961414790995,165.7041800643087,162.79742765273312,163.99035369774919,7.603773021467166
2020-07-20 13:49:00,163.97106109324758,164.55305466237942,163.05466237942125,163.07717041800643,5.781593017981138
2020-07-20 13:59:00,163.07395498392282,163.2990353697749,162.33440514469456,162.95819935691318,5.527359628273086
2020-07-20 14:09:00,162.95819935691318,163.2887459807074,162.35369774919616,162.80514469453377,5.013260994513733
2020-07-20 14:19:00,162.77813504823152,162.87395498392283,162.35369774919616,162.59807073954983,5.172710385679473
2020-07-20 14:29:00,162.59807073954983,164.0128617363344,162.5466237942122,163.89389067524115,5.598640500245624
2020-07-20 14:39:00,163.89710610932477,164.10932475884243,163.4855305466238,164.0315112540193,4.744042521987725
2020-07-20 14:49:00,164.03536977491962,164.36334405144694,163.71061093247587,163.93247588424438,4.882983507759138
2020-07-20 14:59:00,163.94855305466237,163.95498392282957,163.42765273311898,163.47266881028938,5.07906975683179
2020-07-20 15:09:00,163.47266881028938,163.5691318327974,162.99678456591639,163.0096463022508,4.008392282826955
2020-07-20 15:19:00,163.0096463022508,163.7041800643087,163.00321543408361,163.5948553054662,3.7533108340656387
2020-07-20 15:29:00,163.60771704180064,164.16720257234726,163.44051446945338,164.13504823151123,3.8591842251066915
2020-07-20 15:39:00,164.13504823151123,164.1800643086817,163.83279742765274,164.0128617363344,3.65567794618636
2020-07-20 15:49:00,164.032154340836,164.2250803858521,163.9614147909968,164.03536977491962,3.6465394111030816
2020-07-20 15:59:00,164.04180064308682,164.05787781350483,163.81607717041803,163.96077170418008,3.382070911620235
2020-07-20 16:09:00,163.96784565916397,164.05787781350483,163.80064308681673,163.85530546623795,3.513279766748778
2020-07-20 16:19:00,163.84565916398714,164.0192926045016,163.84565916398714,163.96784565916397,2.822206150069659
2020-07-20 16:29:00,163.95498392282957,163.95498392282957,163.33762057877814,163.36334405144694,3.7844271518146275
2020-07-20 16:39:00,163.36334405144694,163.7427652733119,163.17041800643085,163.7363344051447,3.80804222881533
2020-07-20 16:49:00,163.7491961414791,163.8347266881029,163.49196141479098,163.5176848874598,3.296661282294167
2020-07-20 16:59:00,163.5048231511254,163.89067524115754,163.5048231511254,163.7491961414791,3.182818816152816
2020-07-20 17:09:00,163.7491961414791,163.9614147909968,163.71061093247587,163.87138263665594,3.108175697705602
2020-07-20 17:19:00,163.88810289389068,163.88810289389068,163.66881028938906,163.84565916398714,2.7539451052281114
2020-07-20 17:29:00,163.84887459807075,163.85852090032157,163.40836012861737,163.46623794212218,3.1144868024972
2020-07-20 17:39:00,163.47266881028938,163.57170418006433,163.11254019292602,163.14469453376205,3.1881336675207192
2020-07-20 17:49:00,163.16398713826365,163.5498392282958,163.13183279742765,163.459807073955,3.138461497838634
2020-07-20 17:59:00,163.47266881028938,163.53697749196144,163.01607717041801,163.02893890675242,3.4674644240004406
2020-07-20 18:09:00,163.02893890675242,163.34405144694534,163.02250803858522,163.2347266881029,3.232215376187963
2020-07-20 18:19:00,163.2347266881029,163.42765273311898,163.16398713826365,163.41479099678457,3.172926377962494
2020-07-20 18:29:00,163.42122186495178,163.7684887459807,163.42122186495178,163.67202572347267,3.226505918332425
2020-07-20 18:39:00,163.67202572347267,163.69131832797427,163.5434083601286,163.56270096463024,2.819903812782195
2020-07-20 18:49:00,163.56720257234727,163.61414790996784,163.459807073955,163.58842443729904,3.231711312590793
2020-07-20 18:59:00,163.59807073954983,163.59807073954983,163.41157556270096,163.459807073955,3.160404869060704
2020-07-20 19:09:00,163.4565916398714,163.92926045016077,163.41479099678457,163.68488745980707,3.991592227171698
2020-07-20 19:19:00,163.69131832797427,163.92926045016077,163.58199356913184,163.86495176848874,3.4522962522883316
2020-07-20 19:29:00,163.85852090032157,163.89067524115754,163.6784565916399,163.7524115755627,3.6498963238307094
2020-07-20 19:39:00,163.7556270096463,164.2572347266881,163.7556270096463,164.2411575562701,4.520203725860749
2020-07-20 19:49:00,164.2475884244373,164.32797427652733,164.05787781350483,164.2057877813505,4.76457848605515
2020-07-20 19:59:00,164.1993569131833,164.4887459807074,163.80064308681673,163.90996784565917,5.822986273423888
2020-07-21 13:39:00,167.98070739549837,168.40514469453376,166.2604501607717,166.4694533762058,7.349137204448926
2020-07-21 13:49:00,166.4823151125402,167.5176848874598,166.35369774919616,167.45980707395495,5.786768772732703
2020-07-21 13:59:00,167.4308681672026,168.4372990353698,167.2668810289389,168.37299035369776,5.490220916235539
2020-07-21 14:09:00,168.36977491961414,168.37620578778134,166.89389067524115,166.91961414790995,5.205005829405937
2020-07-21 14:19:00,166.92926045016077,167.93569131832797,166.66237942122189,167.7620578778135,4.496004193291707
2020-07-21 14:29:00,167.7620578778135,167.7620578778135,166.82958199356915,167.12540192926045,4.753257021447852
2020-07-21 14:39:00,167.12540192926045,167.45980707395495,166.983922829582,167.09324758842442,4.344825339321077
2020-07-21 14:49:00,167.09324758842442,167.16398713826365,166.62379421221866,166.64951768488746,4.3659467185310215
2020-07-21 14:59:00,166.66881028938906,167.13826366559482,166.55948553054662,166.77170418006432,4.417314141570434
2020-07-21 15:09:00,166.7459807073955,166.82958199356915,166.1864951768489,166.2315112540193,4.345111005877794
2020-07-21 15:19:00,166.2379421221865,166.69453376205786,165.87781350482317,166.4951768488746,4.4654638694187705
2020-07-21 15:29:00,166.4951768488746,166.61093247588423,166.30225080385856,166.43729903536976,3.922173058130103
2020-07-21 15:39:00,166.4823151125402,166.56591639871382,165.98070739549843,166.0,3.7742243471756938
2020-07-21 15:49:00,165.98070739549843,166.17363344051446,165.43408360128618,165.4765273311897,4.745908355514716
2020-07-21 15:59:00,165.4790996784566,165.58842443729904,164.96463022508036,165.459807073955,4.309376970871766
2020-07-21 16:09:00,165.44694533762058,165.9549839228296,165.18971061093248,165.7588424437299,4.006630289188024
2020-07-21 16:19:00,165.756270096463,165.90996784565917,165.58199356913184,165.7749196141479,3.488095126444792
2020-07-21 16:29:00,165.78135048231513,165.8102893890675,165.38906752411575,165.4726688102894,4.23198369140541
2020-07-21 16:39:00,165.475884244373,165.63987138263664,165.14469453376205,165.17041800643085,3.827079723745918
2020-07-21 16:49:00,165.16398713826365,165.40192926045017,165.02893890675242,165.11254019292605,3.5661062374202337
2020-07-21 16:59:00,165.11897106109325,165.63987138263664,165.02893890675242,165.6141479099678,3.438898172148343
2020-07-21 17:09:00,165.60128617363344,165.92926045016077,165.54147909967847,165.7106109324759,3.5441873808726845
2020-07-21 17:19:00,165.7048231511254,165.7106109324759,165.3247588424437,165.5305466237942,3.06941781236725
2020-07-21 17:29:00,165.5434083601286,165.87138263665594,165.36977491961414,165.8135048231511,3.411055182185096
2020-07-21 17:39:00,165.8070739549839,166.07717041800643,165.66559485530547,166.02315112540194,3.1041216982434747
2020-07-21 17:49:00,166.0450160771704,166.21221864951767,165.7491961414791,166.20192926045016,3.3876430613268482
2020-07-21 17:59:00,166.20257234726688,166.4688102893891,166.12218649517686,166.15434083601286,2.8999022371106435
2020-07-21 18:09:00,166.14147909967846,166.80385852090032,166.13504823151123,166.80385852090032,4.406905815293257
2020-07-21 18:19:00,166.79742765273312,166.87459807073958,166.41800643086816,166.43729903536976,3.473356654150203
2020-07-21 18:29:00,166.4501607717042,166.80385852090032,166.4501607717042,166.75241157556272,2.763594595834789
2020-07-21 18:39:00,166.77170418006432,166.83601286173635,166.59163987138263,166.62379421221866,3.3840038576305784
2020-07-21 18:49:00,166.6250803858521,166.68810289389066,166.4308681672026,166.61093247588423,2.7560610998241577
2020-07-21 18:59:00,166.57877813504822,167.00321543408361,166.5144694533762,166.63665594855306,3.9198735723739544
2020-07-21 19:09:00,166.65594855305466,166.951768488746,166.55305466237942,166.56527331189713,3.5456141265848222
2020-07-21 19:19:00,166.54019292604502,166.59163987138263,165.69131832797424,165.7749196141479,4.087017938803119
2020-07-21 19:29:00,165.7717041800643,166.0514469453376,165.4630225080386,165.54983922829584,4.338567852505668
